FileName,DataSource,UniqueID,institutionCode,collectionCode,catalogueNumber,class,order,family,genus,specificEpithet,infraspecificEpithet,sex,lifeStage,country,locality,decimalLatitude,decimalLongitude,geodeticDatum,verbatimElevation,eventDate,measurementDeterminedDate,Patch,LightAngle1,LightAngle2,ProbeAngle1,ProbeAngle2,Replicate,Comments,
O27622BEL_Splice17_1,M,,Australia Museum,,O27622,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,female,adult,Australia, Cape York Peninsula ,-10.75,142.5833333,,,U,2021-06-16,belly ,45,0,45,0,1,,
O27622BEL_Splice17_2,M,,Australia Museum,,O27622,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,female,adult,Australia, Cape York Peninsula ,-10.75,142.5833333,,,U,2021-06-16,belly ,45,0,45,0,2,,
O27622BEL_Splice17_3,M,,Australia Museum,,O27622,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,female,adult,Australia, Cape York Peninsula ,-10.75,142.5833333,,,U,2021-06-16,belly ,45,0,45,0,3,,
O27622BRE_Splice17_1,M,,Australia Museum,,O27622,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,female,adult,Australia, Cape York Peninsula ,-10.75,142.5833333,,,U,2021-06-16,breast ,45,0,45,0,1,,
O27622BRE_Splice17_2,M,,Australia Museum,,O27622,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,female,adult,Australia, Cape York Peninsula ,-10.75,142.5833333,,,U,2021-06-16,breast ,45,0,45,0,2,,
O27622BRE_Splice17_3,M,,Australia Museum,,O27622,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,female,adult,Australia, Cape York Peninsula ,-10.75,142.5833333,,,U,2021-06-16,breast ,45,0,45,0,3,,
O27622CRW_Splice17_1,M,,Australia Museum,,O27622,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,female,adult,Australia, Cape York Peninsula ,-10.75,142.5833333,,,U,2021-06-16,crown ,45,0,45,0,1,,
O27622CRW_Splice17_2,M,,Australia Museum,,O27622,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,female,adult,Australia, Cape York Peninsula ,-10.75,142.5833333,,,U,2021-06-16,crown ,45,0,45,0,2,,
O27622CRW_Splice17_3,M,,Australia Museum,,O27622,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,female,adult,Australia, Cape York Peninsula ,-10.75,142.5833333,,,U,2021-06-16,crown ,45,0,45,0,3,,
O27622MNTL_Splice17_1,M,,Australia Museum,,O27622,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,female,adult,Australia, Cape York Peninsula ,-10.75,142.5833333,,,U,2021-06-16,mantle ,45,0,45,0,1,,
O27622MNTL_Splice17_2,M,,Australia Museum,,O27622,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,female,adult,Australia, Cape York Peninsula ,-10.75,142.5833333,,,U,2021-06-16,mantle ,45,0,45,0,2,,
O27622MNTL_Splice17_3,M,,Australia Museum,,O27622,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,female,adult,Australia, Cape York Peninsula ,-10.75,142.5833333,,,U,2021-06-16,mantle ,45,0,45,0,3,,
O27622THR_Splice17_1,M,,Australia Museum,,O27622,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,female,adult,Australia, Cape York Peninsula ,-10.75,142.5833333,,,U,2021-06-16,throat ,45,0,45,0,1,,
O27622THR_Splice17_2,M,,Australia Museum,,O27622,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,female,adult,Australia, Cape York Peninsula ,-10.75,142.5833333,,,U,2021-06-16,throat ,45,0,45,0,2,,
O27622THR_Splice17_3,M,,Australia Museum,,O27622,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,female,adult,Australia, Cape York Peninsula ,-10.75,142.5833333,,,U,2021-06-16,throat ,45,0,45,0,3,,
O29978BEL_Splice17_1,M,,Australia Museum,,O29978,,Passeriformes,Artamidae,Gymnorhina,hypoleuca,,male,adult,Australia, Albury ,-36.0833,146.9333333,,,1910,2022-06-16,belly ,45,0,45,0,1,,
O29978BEL_Splice17_2,M,,Australia Museum,,O29978,,Passeriformes,Artamidae,Gymnorhina,hypoleuca,,male,adult,Australia, Albury ,-36.0833,146.9333333,,,1910,2022-06-16,belly ,45,0,45,0,2,,
O29978BEL_Splice17_3,M,,Australia Museum,,O29978,,Passeriformes,Artamidae,Gymnorhina,hypoleuca,,male,adult,Australia, Albury ,-36.0833,146.9333333,,,1910,2022-06-16,belly ,45,0,45,0,3,,
O29978BRE_Splice17_1,M,,Australia Museum,,O29978,,Passeriformes,Artamidae,Gymnorhina,hypoleuca,,male,adult,Australia, Albury ,-36.0833,146.9333333,,,1910,2022-06-16,breast ,45,0,45,0,1,,
O29978BRE_Splice17_2,M,,Australia Museum,,O29978,,Passeriformes,Artamidae,Gymnorhina,hypoleuca,,male,adult,Australia, Albury ,-36.0833,146.9333333,,,1910,2022-06-16,breast ,45,0,45,0,2,,
O29978BRE_Splice17_3,M,,Australia Museum,,O29978,,Passeriformes,Artamidae,Gymnorhina,hypoleuca,,male,adult,Australia, Albury ,-36.0833,146.9333333,,,1910,2022-06-16,breast ,45,0,45,0,3,,
O29978CRW_Splice17_1,M,,Australia Museum,,O29978,,Passeriformes,Artamidae,Gymnorhina,hypoleuca,,male,adult,Australia, Albury ,-36.0833,146.9333333,,,1910,2022-06-16,crown ,45,0,45,0,1,,
O29978CRW_Splice17_2,M,,Australia Museum,,O29978,,Passeriformes,Artamidae,Gymnorhina,hypoleuca,,male,adult,Australia, Albury ,-36.0833,146.9333333,,,1910,2022-06-16,crown ,45,0,45,0,2,,
O29978CRW_Splice17_3,M,,Australia Museum,,O29978,,Passeriformes,Artamidae,Gymnorhina,hypoleuca,,male,adult,Australia, Albury ,-36.0833,146.9333333,,,1910,2022-06-16,crown ,45,0,45,0,3,,
O29978MNTL_Splice17_1,M,,Australia Museum,,O29978,,Passeriformes,Artamidae,Gymnorhina,hypoleuca,,male,adult,Australia, Albury ,-36.0833,146.9333333,,,1910,2022-06-16,mantle ,45,0,45,0,1,,
O29978MNTL_Splice17_2,M,,Australia Museum,,O29978,,Passeriformes,Artamidae,Gymnorhina,hypoleuca,,male,adult,Australia, Albury ,-36.0833,146.9333333,,,1910,2022-06-16,mantle ,45,0,45,0,2,,
O29978MNTL_Splice17_3,M,,Australia Museum,,O29978,,Passeriformes,Artamidae,Gymnorhina,hypoleuca,,male,adult,Australia, Albury ,-36.0833,146.9333333,,,1910,2022-06-16,mantle ,45,0,45,0,3,,
O29979BEL_Splice17_1,M,,Australia Museum,,O29979,,Passeriformes,Artamidae,Gymnorhina,,,male,adult,Australia, Albury ,-36.0833,146.9333333,,,1910,2022-06-16,belly ,45,0,45,0,1,Looks male,
O29979BEL_Splice17_2,M,,Australia Museum,,O29979,,Passeriformes,Artamidae,Gymnorhina,,,male,adult,Australia, Albury ,-36.0833,146.9333333,,,1910,2022-06-16,belly ,45,0,45,0,2,Looks male,
O29979BEL_Splice17_3,M,,Australia Museum,,O29979,,Passeriformes,Artamidae,Gymnorhina,,,male,adult,Australia, Albury ,-36.0833,146.9333333,,,1910,2022-06-16,belly ,45,0,45,0,3,Looks male,
O29979BRE_Splice17_1,M,,Australia Museum,,O29979,,Passeriformes,Artamidae,Gymnorhina,,,male,adult,Australia, Albury ,-36.0833,146.9333333,,,1910,2022-06-16,breast ,45,0,45,0,1,Looks male,
O29979BRE_Splice17_2,M,,Australia Museum,,O29979,,Passeriformes,Artamidae,Gymnorhina,,,male,adult,Australia, Albury ,-36.0833,146.9333333,,,1910,2022-06-16,breast ,45,0,45,0,2,Looks male,
O29979BRE_Splice17_3,M,,Australia Museum,,O29979,,Passeriformes,Artamidae,Gymnorhina,,,male,adult,Australia, Albury ,-36.0833,146.9333333,,,1910,2022-06-16,breast ,45,0,45,0,3,Looks male,
O29979CRW_Splice17_1,M,,Australia Museum,,O29979,,Passeriformes,Artamidae,Gymnorhina,,,male,adult,Australia, Albury ,-36.0833,146.9333333,,,1910,2022-06-16,crown ,45,0,45,0,1,Looks male,
O29979CRW_Splice17_2,M,,Australia Museum,,O29979,,Passeriformes,Artamidae,Gymnorhina,,,male,adult,Australia, Albury ,-36.0833,146.9333333,,,1910,2022-06-16,crown ,45,0,45,0,2,Looks male,
O29979CRW_Splice17_3,M,,Australia Museum,,O29979,,Passeriformes,Artamidae,Gymnorhina,,,male,adult,Australia, Albury ,-36.0833,146.9333333,,,1910,2022-06-16,crown ,45,0,45,0,3,Looks male,
O29979MNTL_Splice17_1,M,,Australia Museum,,O29979,,Passeriformes,Artamidae,Gymnorhina,,,male,adult,Australia, Albury ,-36.0833,146.9333333,,,1910,2022-06-16,mantle ,45,0,45,0,1,Looks male,
O29979MNTL_Splice17_2,M,,Australia Museum,,O29979,,Passeriformes,Artamidae,Gymnorhina,,,male,adult,Australia, Albury ,-36.0833,146.9333333,,,1910,2022-06-16,mantle ,45,0,45,0,2,Looks male,
O29979MNTL_Splice17_3,M,,Australia Museum,,O29979,,Passeriformes,Artamidae,Gymnorhina,,,male,adult,Australia, Albury ,-36.0833,146.9333333,,,1910,2022-06-16,mantle ,45,0,45,0,3,Looks male,
O32368BEL_Splice17_1,M,,Australia Museum,,O32368,,Procellariiformes,Diomedeidae,Thalassarche,cauta,,female,adult,Australia, Off Coast,-33.4928,151.4286,,,U,2021-06-16,belly ,45,0,45,0,1,,
O32368BEL_Splice17_2,M,,Australia Museum,,O32368,,Procellariiformes,Diomedeidae,Thalassarche,cauta,,female,adult,Australia, Off Coast,-33.4928,151.4286,,,U,2021-06-16,belly ,45,0,45,0,2,,
O32368BEL_Splice17_3,M,,Australia Museum,,O32368,,Procellariiformes,Diomedeidae,Thalassarche,cauta,,female,adult,Australia, Off Coast,-33.4928,151.4286,,,U,2021-06-16,belly ,45,0,45,0,3,,
O32368BRE_Splice17_1,M,,Australia Museum,,O32368,,Procellariiformes,Diomedeidae,Thalassarche,cauta,,female,adult,Australia, Off Coast,-33.4928,151.4286,,,U,2021-06-16,breast ,45,0,45,0,1,,
O32368BRE_Splice17_2,M,,Australia Museum,,O32368,,Procellariiformes,Diomedeidae,Thalassarche,cauta,,female,adult,Australia, Off Coast,-33.4928,151.4286,,,U,2021-06-16,breast ,45,0,45,0,2,,
O32368BRE_Splice17_3,M,,Australia Museum,,O32368,,Procellariiformes,Diomedeidae,Thalassarche,cauta,,female,adult,Australia, Off Coast,-33.4928,151.4286,,,U,2021-06-16,breast ,45,0,45,0,3,,
O32368CRW_Splice17_1,M,,Australia Museum,,O32368,,Procellariiformes,Diomedeidae,Thalassarche,cauta,,female,adult,Australia, Off Coast,-33.4928,151.4286,,,U,2021-06-16,crown ,45,0,45,0,1,,
O32368CRW_Splice17_2,M,,Australia Museum,,O32368,,Procellariiformes,Diomedeidae,Thalassarche,cauta,,female,adult,Australia, Off Coast,-33.4928,151.4286,,,U,2021-06-16,crown ,45,0,45,0,2,,
O32368CRW_Splice17_3,M,,Australia Museum,,O32368,,Procellariiformes,Diomedeidae,Thalassarche,cauta,,female,adult,Australia, Off Coast,-33.4928,151.4286,,,U,2021-06-16,crown ,45,0,45,0,3,,
O32368MNTL_Splice17_1,M,,Australia Museum,,O32368,,Procellariiformes,Diomedeidae,Thalassarche,cauta,,female,adult,Australia, Off Coast,-33.4928,151.4286,,,U,2021-06-16,mantle ,45,0,45,0,1,,
O32368MNTL_Splice17_2,M,,Australia Museum,,O32368,,Procellariiformes,Diomedeidae,Thalassarche,cauta,,female,adult,Australia, Off Coast,-33.4928,151.4286,,,U,2021-06-16,mantle ,45,0,45,0,2,,
O32368MNTL_Splice17_3,M,,Australia Museum,,O32368,,Procellariiformes,Diomedeidae,Thalassarche,cauta,,female,adult,Australia, Off Coast,-33.4928,151.4286,,,U,2021-06-16,mantle ,45,0,45,0,3,,
O32370BEL_Splice17_1,M,,Australia Museum,,O32370,,Procellariiformes,Diomedeidae,Thalassarche,cauta,,female,adult,Australia, Off Coast,-33.4928,151.4286,,,U,2021-06-16,belly ,45,0,45,0,1,,
O32370BEL_Splice17_2,M,,Australia Museum,,O32370,,Procellariiformes,Diomedeidae,Thalassarche,cauta,,female,adult,Australia, Off Coast,-33.4928,151.4286,,,U,2021-06-16,belly ,45,0,45,0,2,,
O32370BEL_Splice17_3,M,,Australia Museum,,O32370,,Procellariiformes,Diomedeidae,Thalassarche,cauta,,female,adult,Australia, Off Coast,-33.4928,151.4286,,,U,2021-06-16,belly ,45,0,45,0,3,,
O32370BRE_Splice17_1,M,,Australia Museum,,O32370,,Procellariiformes,Diomedeidae,Thalassarche,cauta,,female,adult,Australia, Off Coast,-33.4928,151.4286,,,U,2021-06-16,breast ,45,0,45,0,1,,
O32370BRE_Splice17_2,M,,Australia Museum,,O32370,,Procellariiformes,Diomedeidae,Thalassarche,cauta,,female,adult,Australia, Off Coast,-33.4928,151.4286,,,U,2021-06-16,breast ,45,0,45,0,2,,
O32370BRE_Splice17_3,M,,Australia Museum,,O32370,,Procellariiformes,Diomedeidae,Thalassarche,cauta,,female,adult,Australia, Off Coast,-33.4928,151.4286,,,U,2021-06-16,breast ,45,0,45,0,3,,
O32370CRW_Splice17_1,M,,Australia Museum,,O32370,,Procellariiformes,Diomedeidae,Thalassarche,cauta,,female,adult,Australia, Off Coast,-33.4928,151.4286,,,U,2021-06-16,crown ,45,0,45,0,1,,
O32370CRW_Splice17_2,M,,Australia Museum,,O32370,,Procellariiformes,Diomedeidae,Thalassarche,cauta,,female,adult,Australia, Off Coast,-33.4928,151.4286,,,U,2021-06-16,crown ,45,0,45,0,2,,
O32370CRW_Splice17_3,M,,Australia Museum,,O32370,,Procellariiformes,Diomedeidae,Thalassarche,cauta,,female,adult,Australia, Off Coast,-33.4928,151.4286,,,U,2021-06-16,crown ,45,0,45,0,3,,
O32370MNTL_Splice17_1,M,,Australia Museum,,O32370,,Procellariiformes,Diomedeidae,Thalassarche,cauta,,female,adult,Australia, Off Coast,-33.4928,151.4286,,,U,2021-06-16,mantle ,45,0,45,0,1,,
O32370MNTL_Splice17_2,M,,Australia Museum,,O32370,,Procellariiformes,Diomedeidae,Thalassarche,cauta,,female,adult,Australia, Off Coast,-33.4928,151.4286,,,U,2021-06-16,mantle ,45,0,45,0,2,,
O32370MNTL_Splice17_3,M,,Australia Museum,,O32370,,Procellariiformes,Diomedeidae,Thalassarche,cauta,,female,adult,Australia, Off Coast,-33.4928,151.4286,,,U,2021-06-16,mantle ,45,0,45,0,3,,
O33968BEL_Splice17_1,M,,Australia Museum,,O33968,,Accipitriformes,Accipitridae,Aquila,audax,,male,adult,Australia, Binnaway ,-31.55,149.3833333,,,U,2022-06-16,belly ,45,0,45,0,1,,
O33968BEL_Splice17_2,M,,Australia Museum,,O33968,,Accipitriformes,Accipitridae,Aquila,audax,,male,adult,Australia, Binnaway ,-31.55,149.3833333,,,U,2022-06-16,belly ,45,0,45,0,2,,
O33968BEL_Splice17_3,M,,Australia Museum,,O33968,,Accipitriformes,Accipitridae,Aquila,audax,,male,adult,Australia, Binnaway ,-31.55,149.3833333,,,U,2022-06-16,belly ,45,0,45,0,3,,
O33968BRE_Splice17_1,M,,Australia Museum,,O33968,,Accipitriformes,Accipitridae,Aquila,audax,,male,adult,Australia, Binnaway ,-31.55,149.3833333,,,U,2022-06-16,breast ,45,0,45,0,1,,
O33968BRE_Splice17_2,M,,Australia Museum,,O33968,,Accipitriformes,Accipitridae,Aquila,audax,,male,adult,Australia, Binnaway ,-31.55,149.3833333,,,U,2022-06-16,breast ,45,0,45,0,2,,
O33968BRE_Splice17_3,M,,Australia Museum,,O33968,,Accipitriformes,Accipitridae,Aquila,audax,,male,adult,Australia, Binnaway ,-31.55,149.3833333,,,U,2022-06-16,breast ,45,0,45,0,3,,
O33968CRW_Splice17_1,M,,Australia Museum,,O33968,,Accipitriformes,Accipitridae,Aquila,audax,,male,adult,Australia, Binnaway ,-31.55,149.3833333,,,U,2022-06-16,crown ,45,0,45,0,1,,
O33968CRW_Splice17_2,M,,Australia Museum,,O33968,,Accipitriformes,Accipitridae,Aquila,audax,,male,adult,Australia, Binnaway ,-31.55,149.3833333,,,U,2022-06-16,crown ,45,0,45,0,2,,
O33968CRW_Splice17_3,M,,Australia Museum,,O33968,,Accipitriformes,Accipitridae,Aquila,audax,,male,adult,Australia, Binnaway ,-31.55,149.3833333,,,U,2022-06-16,crown ,45,0,45,0,3,,
O33968MNTL_Splice17_1,M,,Australia Museum,,O33968,,Accipitriformes,Accipitridae,Aquila,audax,,male,adult,Australia, Binnaway ,-31.55,149.3833333,,,U,2022-06-16,mantle ,45,0,45,0,1,,
O33968MNTL_Splice17_2,M,,Australia Museum,,O33968,,Accipitriformes,Accipitridae,Aquila,audax,,male,adult,Australia, Binnaway ,-31.55,149.3833333,,,U,2022-06-16,mantle ,45,0,45,0,2,,
O33968MNTL_Splice17_3,M,,Australia Museum,,O33968,,Accipitriformes,Accipitridae,Aquila,audax,,male,adult,Australia, Binnaway ,-31.55,149.3833333,,,U,2022-06-16,mantle ,45,0,45,0,3,,
O40487BEL_Splice17_1,M,,Australia Museum,,O40487,,Anseriformes,Anatidae,Nettapus,pulchellus,,female,adult,Australia, Burketown ,-17.75,139.55,,,1963,2021-06-16,belly ,45,0,45,0,1,,
O40487BEL_Splice17_2,M,,Australia Museum,,O40487,,Anseriformes,Anatidae,Nettapus,pulchellus,,female,adult,Australia, Burketown ,-17.75,139.55,,,1963,2021-06-16,belly ,45,0,45,0,2,,
O40487BEL_Splice17_3,M,,Australia Museum,,O40487,,Anseriformes,Anatidae,Nettapus,pulchellus,,female,adult,Australia, Burketown ,-17.75,139.55,,,1963,2021-06-16,belly ,45,0,45,0,3,,
O40487BRE_Splice17_1,M,,Australia Museum,,O40487,,Anseriformes,Anatidae,Nettapus,pulchellus,,female,adult,Australia, Burketown ,-17.75,139.55,,,1963,2021-06-16,breast ,45,0,45,0,1,,
O40487BRE_Splice17_2,M,,Australia Museum,,O40487,,Anseriformes,Anatidae,Nettapus,pulchellus,,female,adult,Australia, Burketown ,-17.75,139.55,,,1963,2021-06-16,breast ,45,0,45,0,2,,
O40487BRE_Splice17_3,M,,Australia Museum,,O40487,,Anseriformes,Anatidae,Nettapus,pulchellus,,female,adult,Australia, Burketown ,-17.75,139.55,,,1963,2021-06-16,breast ,45,0,45,0,3,,
O40487CRW_Splice17_1,M,,Australia Museum,,O40487,,Anseriformes,Anatidae,Nettapus,pulchellus,,female,adult,Australia, Burketown ,-17.75,139.55,,,1963,2021-06-16,crown ,45,0,45,0,1,,
O40487CRW_Splice17_2,M,,Australia Museum,,O40487,,Anseriformes,Anatidae,Nettapus,pulchellus,,female,adult,Australia, Burketown ,-17.75,139.55,,,1963,2021-06-16,crown ,45,0,45,0,2,,
O40487CRW_Splice17_3,M,,Australia Museum,,O40487,,Anseriformes,Anatidae,Nettapus,pulchellus,,female,adult,Australia, Burketown ,-17.75,139.55,,,1963,2021-06-16,crown ,45,0,45,0,3,,
O40487MNTL_Splice17_1,M,,Australia Museum,,O40487,,Anseriformes,Anatidae,Nettapus,pulchellus,,female,adult,Australia, Burketown ,-17.75,139.55,,,1963,2021-06-16,mantle ,45,0,45,0,1,,
O40487MNTL_Splice17_2,M,,Australia Museum,,O40487,,Anseriformes,Anatidae,Nettapus,pulchellus,,female,adult,Australia, Burketown ,-17.75,139.55,,,1963,2021-06-16,mantle ,45,0,45,0,2,,
O40487MNTL_Splice17_3,M,,Australia Museum,,O40487,,Anseriformes,Anatidae,Nettapus,pulchellus,,female,adult,Australia, Burketown ,-17.75,139.55,,,1963,2021-06-16,mantle ,45,0,45,0,3,,
O47546BEL_Splice17_1,M,,Australia Museum,,O47546,,Psittaciformes,Cacatuidae,Cacatua,galerita,,female,adult,Australia," Castlereagh R, 15 Km W Of Gilgandra",-31.8,148.5,,,1979,2022-06-16,belly ,45,0,45,0,1,,
O47546BEL_Splice17_2,M,,Australia Museum,,O47546,,Psittaciformes,Cacatuidae,Cacatua,galerita,,female,adult,Australia," Castlereagh R, 15 Km W Of Gilgandra",-31.8,148.5,,,1979,2022-06-16,belly ,45,0,45,0,2,,
O47546BEL_Splice17_3,M,,Australia Museum,,O47546,,Psittaciformes,Cacatuidae,Cacatua,galerita,,female,adult,Australia," Castlereagh R, 15 Km W Of Gilgandra",-31.8,148.5,,,1979,2022-06-16,belly ,45,0,45,0,3,,
O47546BRE_Splice17_1,M,,Australia Museum,,O47546,,Psittaciformes,Cacatuidae,Cacatua,galerita,,female,adult,Australia," Castlereagh R, 15 Km W Of Gilgandra",-31.8,148.5,,,1979,2022-06-16,breast ,45,0,45,0,1,,
O47546BRE_Splice17_2,M,,Australia Museum,,O47546,,Psittaciformes,Cacatuidae,Cacatua,galerita,,female,adult,Australia," Castlereagh R, 15 Km W Of Gilgandra",-31.8,148.5,,,1979,2022-06-16,breast ,45,0,45,0,2,,
O47546BRE_Splice17_3,M,,Australia Museum,,O47546,,Psittaciformes,Cacatuidae,Cacatua,galerita,,female,adult,Australia," Castlereagh R, 15 Km W Of Gilgandra",-31.8,148.5,,,1979,2022-06-16,breast ,45,0,45,0,3,,
O47546CRW_Splice17_1,M,,Australia Museum,,O47546,,Psittaciformes,Cacatuidae,Cacatua,galerita,,female,adult,Australia," Castlereagh R, 15 Km W Of Gilgandra",-31.8,148.5,,,1979,2022-06-16,crown ,45,0,45,0,1,,
O47546CRW_Splice17_2,M,,Australia Museum,,O47546,,Psittaciformes,Cacatuidae,Cacatua,galerita,,female,adult,Australia," Castlereagh R, 15 Km W Of Gilgandra",-31.8,148.5,,,1979,2022-06-16,crown ,45,0,45,0,2,,
O47546CRW_Splice17_3,M,,Australia Museum,,O47546,,Psittaciformes,Cacatuidae,Cacatua,galerita,,female,adult,Australia," Castlereagh R, 15 Km W Of Gilgandra",-31.8,148.5,,,1979,2022-06-16,crown ,45,0,45,0,3,,
O47546MNTL_Splice17_1,M,,Australia Museum,,O47546,,Psittaciformes,Cacatuidae,Cacatua,galerita,,female,adult,Australia," Castlereagh R, 15 Km W Of Gilgandra",-31.8,148.5,,,1979,2022-06-16,mantle ,45,0,45,0,1,,
O47546MNTL_Splice17_2,M,,Australia Museum,,O47546,,Psittaciformes,Cacatuidae,Cacatua,galerita,,female,adult,Australia," Castlereagh R, 15 Km W Of Gilgandra",-31.8,148.5,,,1979,2022-06-16,mantle ,45,0,45,0,2,,
O47546MNTL_Splice17_3,M,,Australia Museum,,O47546,,Psittaciformes,Cacatuidae,Cacatua,galerita,,female,adult,Australia," Castlereagh R, 15 Km W Of Gilgandra",-31.8,148.5,,,1979,2022-06-16,mantle ,45,0,45,0,3,,
O47937BEL_Splice17_1,M,,Australia Museum,,O47937,,Anseriformes,Anatidae,Aythya,australis,,female,adult,Australia, Ord River Irrigation Area: Kununnura ,-15.7667,128.7333333,,,1979,2022-06-16,belly ,45,0,45,0,1,,
O47937BEL_Splice17_2,M,,Australia Museum,,O47937,,Anseriformes,Anatidae,Aythya,australis,,female,adult,Australia, Ord River Irrigation Area: Kununnura ,-15.7667,128.7333333,,,1979,2022-06-16,belly ,45,0,45,0,2,,
O47937BEL_Splice17_3,M,,Australia Museum,,O47937,,Anseriformes,Anatidae,Aythya,australis,,female,adult,Australia, Ord River Irrigation Area: Kununnura ,-15.7667,128.7333333,,,1979,2022-06-16,belly ,45,0,45,0,3,,
O47937BRE_Splice17_1,M,,Australia Museum,,O47937,,Anseriformes,Anatidae,Aythya,australis,,female,adult,Australia, Ord River Irrigation Area: Kununnura ,-15.7667,128.7333333,,,1979,2022-06-16,breast ,45,0,45,0,1,,
O47937BRE_Splice17_2,M,,Australia Museum,,O47937,,Anseriformes,Anatidae,Aythya,australis,,female,adult,Australia, Ord River Irrigation Area: Kununnura ,-15.7667,128.7333333,,,1979,2022-06-16,breast ,45,0,45,0,2,,
O47937BRE_Splice17_3,M,,Australia Museum,,O47937,,Anseriformes,Anatidae,Aythya,australis,,female,adult,Australia, Ord River Irrigation Area: Kununnura ,-15.7667,128.7333333,,,1979,2022-06-16,breast ,45,0,45,0,3,,
O47937CRW_Splice17_1,M,,Australia Museum,,O47937,,Anseriformes,Anatidae,Aythya,australis,,female,adult,Australia, Ord River Irrigation Area: Kununnura ,-15.7667,128.7333333,,,1979,2022-06-16,crown ,45,0,45,0,1,,
O47937CRW_Splice17_2,M,,Australia Museum,,O47937,,Anseriformes,Anatidae,Aythya,australis,,female,adult,Australia, Ord River Irrigation Area: Kununnura ,-15.7667,128.7333333,,,1979,2022-06-16,crown ,45,0,45,0,2,,
O47937CRW_Splice17_3,M,,Australia Museum,,O47937,,Anseriformes,Anatidae,Aythya,australis,,female,adult,Australia, Ord River Irrigation Area: Kununnura ,-15.7667,128.7333333,,,1979,2022-06-16,crown ,45,0,45,0,3,,
O47937MNTL_Splice17_1,M,,Australia Museum,,O47937,,Anseriformes,Anatidae,Aythya,australis,,female,adult,Australia, Ord River Irrigation Area: Kununnura ,-15.7667,128.7333333,,,1979,2022-06-16,mantle ,45,0,45,0,1,,
O47937MNTL_Splice17_2,M,,Australia Museum,,O47937,,Anseriformes,Anatidae,Aythya,australis,,female,adult,Australia, Ord River Irrigation Area: Kununnura ,-15.7667,128.7333333,,,1979,2022-06-16,mantle ,45,0,45,0,2,,
O47937MNTL_Splice17_3,M,,Australia Museum,,O47937,,Anseriformes,Anatidae,Aythya,australis,,female,adult,Australia, Ord River Irrigation Area: Kununnura ,-15.7667,128.7333333,,,1979,2022-06-16,mantle ,45,0,45,0,3,,
O53184BEL_Splice17_1,M,,Australia Museum,,O53184,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,male,adult,Australia, Iron Range ,-12.75,143.3166667,,,1975,2021-06-16,belly ,45,0,45,0,1,,
O53184BEL_Splice17_2,M,,Australia Museum,,O53184,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,male,adult,Australia, Iron Range ,-12.75,143.3166667,,,1975,2021-06-16,belly ,45,0,45,0,2,,
O53184BEL_Splice17_3,M,,Australia Museum,,O53184,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,male,adult,Australia, Iron Range ,-12.75,143.3166667,,,1975,2021-06-16,belly ,45,0,45,0,3,,
O53184BRE_Splice17_1,M,,Australia Museum,,O53184,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,male,adult,Australia, Iron Range ,-12.75,143.3166667,,,1975,2021-06-16,breast ,45,0,45,0,1,,
O53184BRE_Splice17_2,M,,Australia Museum,,O53184,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,male,adult,Australia, Iron Range ,-12.75,143.3166667,,,1975,2021-06-16,breast ,45,0,45,0,2,,
O53184BRE_Splice17_3,M,,Australia Museum,,O53184,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,male,adult,Australia, Iron Range ,-12.75,143.3166667,,,1975,2021-06-16,breast ,45,0,45,0,3,,
O53184CRW_Splice17_1,M,,Australia Museum,,O53184,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,male,adult,Australia, Iron Range ,-12.75,143.3166667,,,1975,2021-06-16,crown ,45,0,45,0,1,,
O53184CRW_Splice17_2,M,,Australia Museum,,O53184,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,male,adult,Australia, Iron Range ,-12.75,143.3166667,,,1975,2021-06-16,crown ,45,0,45,0,2,,
O53184CRW_Splice17_3,M,,Australia Museum,,O53184,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,male,adult,Australia, Iron Range ,-12.75,143.3166667,,,1975,2021-06-16,crown ,45,0,45,0,3,,
O53184MNTL_Splice17_1,M,,Australia Museum,,O53184,,Passeriformes,Paradisaeidae,Lophorina,magnificus,,male,adult,Australia, Iron Range ,-12.75,143.3166667,,,1975,2021-06-16,mantle ,45,0,45,0,1,,
